Seating Capacity,Average Meal Price,Weekend Reservations,Weekday Reservations,Revenue,Marketing&Followers,Location_Downtown,Location_Rural,Location_Suburban,Cuisine_American,Cuisine_French,Cuisine_Indian,Cuisine_Italian,Cuisine_Japanese,Cuisine_Mexican
61,62.74,12,24,870008.0,0.393488479056506,False,False,True,False,True,False,False,False,False
30,31.19,8,7,229589.35,-1.7004263349272184,False,True,False,False,False,False,False,False,True
41,61.61,39,38,578334.41,-1.5906970022765996,False,True,False,False,True,False,False,False,False
55,51.32,40,39,637700.88,0.2412106331396441,False,False,True,False,False,False,True,False,False
85,45.9,71,3,891726.1,1.8775887686595956,True,False,False,False,False,False,True,False,False
67,37.37,21,34,560627.81,-1.6647212448808586,False,False,True,False,False,True,False,False,False
88,40.17,79,80,808612.67,2.2404684002853616,True,False,False,True,False,False,False,False,False
32,29.82,31,10,234893.18,-1.822808484032372,False,True,False,False,False,False,False,False,True
72,39.46,34,19,646694.51,0.702267109664308,True,False,False,False,False,True,False,False,False
74,45.26,64,47,757994.82,0.8756071287261689,True,False,False,False,False,False,True,False,False
72,27.76,70,51,464554.49,2.027177139852454,True,False,False,False,False,False,False,False,True
48,26.34,39,37,300855.92,0.03136225180587504,False,True,False,False,False,False,False,False,True
34,35.39,10,31,278453.48,-0.8185397953619341,False,True,False,True,False,False,False,False,False
83,28.03,10,81,538587.34,2.437720613824024,True,False,False,False,False,False,False,False,True
90,65.87,76,32,1342487.41,2.564439035958898,True,False,False,False,True,False,False,False,False
65,27.97,40,58,426018.16,0.2133974542288762,False,False,True,False,False,False,False,False,True
70,42.3,3,14,679089.05,3.776618170864625,True,False,False,True,False,False,False,False,False
66,31.3,2,43,469961.45,-0.2441096979371021,False,False,True,False,False,True,False,False,False
80,41.62,73,34,755967.99,-1.1697818048406428,True,False,False,True,False,False,False,False,False
58,45.83,4,57,617079.04,0.16883939615006027,False,False,True,True,False,False,False,False,False
50,48.21,11,23,557553.69,-1.4055817033236753,False,True,False,False,False,False,True,False,False
73,64.33,33,30,1070290.05,2.9716665618929357,True,False,False,False,True,False,False,False,False
71,55.97,52,31,894439.59,1.9714068817900212,True,False,False,False,False,False,True,False,False
78,36.47,37,32,642370.62,1.1524864734565525,True,False,False,False,False,True,False,False,False
74,68.4,3,10,1129980.6,-0.9224467827222892,True,False,False,False,False,False,False,True,False
53,37.41,10,31,459278.88,-0.027163960009942804,False,False,True,False,False,True,False,False,False
74,64.29,73,46,1076737.75,1.2406494614008754,True,False,False,False,True,False,False,False,False
47,26.88,6,2,301566.13,-0.8430998100788356,False,True,False,False,False,False,False,False,True
42,39.98,8,7,391783.09,-1.2088028429245345,False,True,False,True,False,False,False,False,False
74,68.51,17,32,1151775.8,2.390856564017788,True,False,False,False,False,False,False,True,False
48,58.12,46,38,628820.12,0.0895543822881206,False,True,False,False,True,False,False,False,False
72,54.47,26,40,880015.98,-0.7050617382012709,True,False,False,False,False,False,True,False,False
87,39.64,27,7,794120.18,2.463199817521226,True,False,False,True,False,False,False,False,False
35,33.73,31,25,280721.58,-1.0296353126997648,False,True,False,False,False,True,False,False,False
75,51.64,73,18,883040.39,1.1901156150453995,True,False,False,False,False,False,True,False,False
34,57.41,33,8,442863.17,-0.6701619654418725,False,True,False,False,True,False,False,False,False
50,57.53,4,37,650203.08,-1.0147699264714503,False,False,True,False,True,False,False,False,False
77,35.72,19,6,640212.36,3.6187580646629476,True,False,False,False,False,True,False,False,False
50,69.5,29,3,780529.5,-0.47528559503333967,False,False,True,False,False,False,False,True,False
50,33.24,32,5,392404.98,0.7037433515548976,False,True,False,False,False,True,False,False,False
55,25.59,18,33,326535.64,0.46548419779542277,False,False,True,False,False,False,False,False,True
69,50.73,1,60,778159.36,-1.904287842427179,False,False,True,False,False,False,True,False,False
43,73.98,17,15,730122.07,0.45120739977424434,False,True,False,False,False,False,False,True,False
60,44.37,13,9,594933.24,-1.492202077660681,False,False,True,True,False,False,False,False,False
51,27.59,4,35,331508.77,-1.7311974511162656,False,False,True,False,False,False,False,False,True
50,71.6,17,13,797077.35,-1.6390081265503798,False,True,False,False,False,False,False,True,False
53,54.41,44,6,654543.62,0.9740295112531885,False,False,True,False,False,False,True,False,False
42,59.5,14,1,571083.1,0.2061574534562093,False,True,False,False,True,False,False,False,False
56,45.25,22,30,574586.4,0.013834944214660064,False,False,True,True,False,False,False,False,False
35,39.93,3,28,323531.83,-0.0020109802130516318,False,True,False,False,False,True,False,False,False
32,47.29,1,26,359324.5,-1.3026217450547521,False,True,False,False,False,False,True,False,False
58,27.85,23,16,368201.3,-0.166482460625374,False,False,True,False,False,False,False,False,True
63,26.98,11,15,403654.89,-1.248672788460975,False,False,True,False,False,False,False,False,True
69,57.16,28,27,880541.06,-0.9507917578057508,False,False,True,False,True,False,False,False,False
80,64.99,5,59,1161892.86,1.8261039104025172,True,False,False,False,True,False,False,False,False
74,45.24,23,5,757072.31,-0.8763540757820716,True,False,False,True,False,False,False,False,False
83,30.57,16,5,585681.16,0.2701815080365775,True,False,False,False,False,True,False,False,False
48,41.53,31,26,451015.37,-0.6829110387856783,False,True,False,True,False,False,False,False,False
57,61.21,24,52,782236.84,-1.1162084377478267,False,False,True,False,True,False,False,False,False
36,59.3,25,33,506369.6,1.315302258442436,False,True,False,False,True,False,False,False,False
76,31.95,70,16,553428.1,0.8091207332460595,True,False,False,False,False,False,False,False,True
52,65.42,34,9,766685.27,-0.2649920947338629,False,False,True,False,True,False,False,False,False
32,66.87,1,16,490672.8,0.17151509375629895,False,True,False,False,False,False,False,True,False
67,46.32,26,61,706863.95,-0.28223142240590865,False,False,True,False,False,False,True,False,False
42,55.37,7,1,530925.12,-0.9522125349738129,False,True,False,False,True,False,False,False,False
50,39.0,34,13,460219.45,0.0533445111180465,False,False,True,True,False,False,False,False,False
74,33.71,17,55,566478.68,2.0904307126913158,True,False,False,False,False,True,False,False,False
73,34.74,22,20,580389.51,1.125151598932643,True,False,False,False,False,True,False,False,False
65,35.54,15,62,530318.83,-1.6712409554492467,False,False,True,False,False,True,False,False,False
44,73.34,30,35,734021.74,0.36907710032810437,False,True,False,False,False,False,False,True,False
87,39.31,60,40,788056.68,1.9785249027484189,True,False,False,True,False,False,False,False,False
86,68.64,33,44,1326057.24,-0.813818461336048,True,False,False,False,False,False,False,True,False
83,64.1,0,52,1194380.55,0.3395949150605362,True,False,False,False,True,False,False,False,False
63,54.35,8,19,775664.3,-0.008159369966251882,False,False,True,False,False,False,True,False,False
68,32.56,67,6,509470.65,-0.19957277128512255,False,False,True,False,False,True,False,False,False
35,38.46,19,21,311957.45,-1.5768367292981402,False,True,False,True,False,False,False,False,False
42,39.08,16,27,379051.68,-1.4339019591072388,False,True,False,False,False,True,False,False,False
47,65.87,43,19,699340.8,-0.46026662156918846,False,True,False,False,False,False,False,True,False
64,28.58,9,31,418489.03,-0.16076153809702665,False,False,True,False,False,False,False,False,True
56,59.93,45,18,754607.51,-0.7802860460835963,False,False,True,False,True,False,False,False,False
48,47.06,42,27,514211.06,-0.765734614261544,False,True,False,False,False,False,True,False,False
46,56.98,39,24,592910.66,-0.26054736744554274,False,True,False,False,True,False,False,False,False
58,29.67,12,21,406296.65,-1.3123606093337041,False,False,True,False,False,False,False,False,True
40,53.3,37,1,488405.65,-1.7182550758685518,False,True,False,False,False,False,True,False,False
74,34.24,15,69,582683.2,0.9735737016674413,True,False,False,False,False,False,False,False,True
51,65.77,38,32,756360.08,-0.916361463562783,False,False,True,False,True,False,False,False,False
44,65.81,32,41,658147.59,-1.8073244810493632,False,True,False,False,False,False,False,True,False
61,57.38,26,45,792544.65,0.1578892015985193,False,False,True,False,True,False,False,False,False
79,63.32,78,53,1137468.74,1.36315717819336,True,False,False,False,True,False,False,False,False
59,60.95,15,2,818171.9,0.5335403653068428,False,False,True,False,True,False,False,False,False
69,38.6,5,63,602336.95,-1.7479471020942758,False,False,True,True,False,False,False,False,False
60,27.26,28,23,387125.86,-0.7468512502202648,False,False,True,False,False,False,False,False,True
59,28.09,39,11,392751.34,1.1280488334910295,False,False,True,False,False,False,False,False,True
76,34.72,16,68,618966.21,4.209478092794592,True,False,False,False,False,True,False,False,False
63,26.95,39,21,401090.4,0.556878429506984,False,False,True,False,False,False,False,False,True
62,40.61,6,19,568128.38,-1.1402467021617226,False,False,True,False,False,True,False,False,False
34,36.18,33,32,287865.03,-1.784890573524564,False,True,False,True,False,False,False,False,False
68,75.84,54,67,1163184.12,-1.7432140360120376,False,False,True,False,False,False,False,True,False
39,39.26,35,25,359632.86,-0.03747056781922316,False,True,False,False,False,True,False,False,False
77,59.65,25,15,1030164.55,-0.3686440008461708,True,False,False,False,True,False,False,False,False
87,73.14,25,83,1428421.49,0.8380832845223287,True,False,False,False,False,False,False,True,False
70,42.39,10,18,690679.57,4.890283760976413,True,False,False,True,False,False,False,False,False
74,27.35,24,30,460937.4,0.07831276331936281,True,False,False,False,False,False,False,False,True
40,33.73,35,2,317588.61,-1.0366467450236008,False,True,False,False,False,True,False,False,False
69,60.64,41,54,953754.99,-0.7993533839085929,False,False,True,False,True,False,False,False,False
80,52.02,47,10,956046.29,4.410552649556445,True,False,False,False,False,False,True,False,False
65,50.97,1,15,748357.32,-0.8088038733312666,False,False,True,False,False,False,True,False,False
39,70.2,27,38,616558.1,-0.8116359922345462,False,True,False,False,False,False,False,True,False
44,29.87,0,40,310855.27,-0.7263763379704871,False,True,False,False,False,False,False,False,True
36,50.48,5,0,416408.67,0.6298199221501377,False,True,False,False,False,False,True,False,False
84,69.78,39,31,1304897.83,-0.20564930063656128,True,False,False,False,False,False,False,True,False
65,40.95,35,18,604487.75,-1.3395375918736436,False,False,True,True,False,False,False,False,False
55,74.77,0,25,926605.75,-0.9508511332137288,False,False,True,False,False,False,False,True,False
60,71.96,48,40,973287.83,0.14817516393211969,False,False,True,False,False,False,False,True,False
46,72.95,14,20,754318.5,-0.9202095305853976,False,True,False,False,False,False,False,True,False
84,61.57,64,10,1161144.85,1.9681864007675425,True,False,False,False,True,False,False,False,False
45,72.07,18,6,745007.53,-0.1651313554226466,False,True,False,False,False,False,False,True,False
31,36.36,24,5,265691.53,-1.511554740781017,False,True,False,False,False,True,False,False,False
53,65.3,13,24,784886.5,-0.7323514806223697,False,False,True,False,False,False,False,True,False
48,66.0,21,31,712589.25,-1.2512322825624327,False,True,False,False,True,False,False,False,False
55,55.37,22,32,701189.13,0.5504281041539019,False,False,True,False,True,False,False,False,False
87,39.35,61,15,774291.65,2.953494340247545,True,False,False,True,False,False,False,False,False
70,26.16,33,35,420143.33,-1.666553595844303,False,False,True,False,False,False,False,False,True
80,46.07,10,16,832111.42,0.34476552942524935,True,False,False,False,False,False,True,False,False
58,53.73,15,44,700078.43,-0.3968534705596933,False,False,True,False,False,False,True,False,False
32,69.69,14,25,520063.98,0.17998350304235236,False,True,False,False,False,False,False,True,False
31,43.81,5,22,309472.86,-1.2504415665809618,False,True,False,True,False,False,False,False,False
87,68.0,8,44,1322720.05,-1.5516665648222234,True,False,False,False,False,False,False,True,False
84,47.82,3,46,911028.75,-0.9170702020225108,True,False,False,False,False,False,True,False,False
87,57.76,44,55,1129895.82,1.8923493597526662,True,False,False,False,True,False,False,False,False
68,31.78,55,10,501702.31,-1.0266149504525688,False,False,True,False,False,False,False,False,True
64,43.96,39,51,647735.51,-0.3848428053484239,False,False,True,True,False,False,False,False,False
86,59.97,34,29,1150201.64,-0.39282595000122966,True,False,False,False,True,False,False,False,False
47,29.17,22,24,330034.28,-0.17568023667380198,False,True,False,False,False,False,False,False,True
67,45.71,23,20,689488.51,-0.2095235928339371,False,False,True,True,False,False,False,False,False
60,36.28,53,1,490505.37,-0.9025759211096496,False,False,True,True,False,False,False,False,False
67,50.35,3,66,761588.95,-1.1793711720065831,False,False,True,False,False,False,True,False,False
72,59.49,39,4,966149.24,3.3182605684344484,True,False,False,False,True,False,False,False,False
82,36.08,51,44,668100.49,1.1198011360949718,True,False,False,True,False,False,False,False,False
83,32.95,59,65,628917.7,0.2531678786897984,True,False,False,False,False,True,False,False,False
73,35.31,33,63,609366.88,4.908774098401183,True,False,False,True,False,False,False,False,False
87,34.65,30,22,701196.05,3.5259111976740884,True,False,False,False,False,False,False,False,True
34,51.69,30,13,400220.71,-0.0076476646585082715,False,True,False,False,False,False,True,False,False
43,73.97,31,17,722271.35,0.12788845896389858,False,True,False,False,False,False,False,True,False
81,50.74,35,74,935962.67,1.4003749966744936,True,False,False,False,False,False,True,False,False
